"kommune_nr","bosetting","aar","enhet","tabellvariabel","tabell_navn"
"1865","bosatt","2015","prosent",".","bosetting_anmodede"
"1866","bosatt","2015","prosent",".","bosetting_anmodede"
"1867","bosatt","2015","prosent",".","bosetting_anmodede"
"1868","bosatt","2015","prosent",".","bosetting_anmodede"
"1870","bosatt","2015","prosent",".","bosetting_anmodede"
"1871","bosatt","2015","prosent",".","bosetting_anmodede"
"1874","bosatt","2015","prosent",".","bosetting_anmodede"
"1902","bosatt","2015","prosent",".","bosetting_anmodede"
"1903","bosatt","2015","prosent",".","bosetting_anmodede"
"1911","bosatt","2015","prosent",".","bosetting_anmodede"
"1913","bosatt","2015","prosent",".","bosetting_anmodede"
"1917","bosatt","2015","prosent",".","bosetting_anmodede"
"1919","bosatt","2015","prosent",".","bosetting_anmodede"
"1920","bosatt","2015","prosent",".","bosetting_anmodede"
"1922","bosatt","2015","prosent",".","bosetting_anmodede"
"1923","bosatt","2015","prosent",".","bosetting_anmodede"
"1924","bosatt","2015","prosent",".","bosetting_anmodede"
"1925","bosatt","2015","prosent",".","bosetting_anmodede"
"1926","bosatt","2015","prosent",".","bosetting_anmodede"
"1927","bosatt","2015","prosent",".","bosetting_anmodede"
"1928","bosatt","2015","prosent",".","bosetting_anmodede"
"1929","bosatt","2015","prosent",".","bosetting_anmodede"
"1931","bosatt","2015","prosent",".","bosetting_anmodede"
"1933","bosatt","2015","prosent",".","bosetting_anmodede"
"1936","bosatt","2015","prosent",".","bosetting_anmodede"
"1938","bosatt","2015","prosent",".","bosetting_anmodede"
"1939","bosatt","2015","prosent",".","bosetting_anmodede"
"1940","bosatt","2015","prosent",".","bosetting_anmodede"
"1941","bosatt","2015","prosent",".","bosetting_anmodede"
"1942","bosatt","2015","prosent",".","bosetting_anmodede"
"1943","bosatt","2015","prosent",".","bosetting_anmodede"
"2002","bosatt","2015","prosent",".","bosetting_anmodede"
"2003","bosatt","2015","prosent",".","bosetting_anmodede"
"2004","bosatt","2015","prosent",".","bosetting_anmodede"
"2011","bosatt","2015","prosent",".","bosetting_anmodede"
"2012","bosatt","2015","prosent",".","bosetting_anmodede"
"2014","bosatt","2015","prosent",".","bosetting_anmodede"
"2015","bosatt","2015","prosent",".","bosetting_anmodede"
"2017","bosatt","2015","prosent",".","bosetting_anmodede"
"2018","bosatt","2015","prosent",".","bosetting_anmodede"
"2019","bosatt","2015","prosent",".","bosetting_anmodede"
"2020","bosatt","2015","prosent",".","bosetting_anmodede"
"2021","bosatt","2015","prosent",".","bosetting_anmodede"
"2022","bosatt","2015","prosent",".","bosetting_anmodede"
"2023","bosatt","2015","prosent",".","bosetting_anmodede"
"2024","bosatt","2015","prosent",".","bosetting_anmodede"
"2025","bosatt","2015","prosent",".","bosetting_anmodede"
"2027","bosatt","2015","prosent",".","bosetting_anmodede"
"2028","bosatt","2015","prosent",".","bosetting_anmodede"
"2030","bosatt","2015","prosent",".","bosetting_anmodede"
"0101","anmodning","2015","prosent","100","bosetting_anmodede"
"0104","anmodning","2015","prosent","100","bosetting_anmodede"
"0105","anmodning","2015","prosent","100","bosetting_anmodede"
"0106","anmodning","2015","prosent","100","bosetting_anmodede"
"0111","anmodning","2015","prosent","100","bosetting_anmodede"
"0118","anmodning","2015","prosent","100","bosetting_anmodede"
"0119","anmodning","2015","prosent","100","bosetting_anmodede"
"0121","anmodning","2015","prosent","100","bosetting_anmodede"
"0122","anmodning","2015","prosent","100","bosetting_anmodede"
"0123","anmodning","2015","prosent","100","bosetting_anmodede"
"0124","anmodning","2015","prosent","100","bosetting_anmodede"
"0125","anmodning","2015","prosent","100","bosetting_anmodede"
"0127","anmodning","2015","prosent","100","bosetting_anmodede"
"0128","anmodning","2015","prosent","100","bosetting_anmodede"
"0135","anmodning","2015","prosent","100","bosetting_anmodede"
"0136","anmodning","2015","prosent","100","bosetting_anmodede"
"0137","anmodning","2015","prosent","100","bosetting_anmodede"
"0138","anmodning","2015","prosent","100","bosetting_anmodede"
"0211","anmodning","2015","prosent","100","bosetting_anmodede"
"0213","anmodning","2015","prosent","100","bosetting_anmodede"
"0214","anmodning","2015","prosent","100","bosetting_anmodede"
"0215","anmodning","2015","prosent","100","bosetting_anmodede"
"0216","anmodning","2015","prosent","100","bosetting_anmodede"
"0217","anmodning","2015","prosent","100","bosetting_anmodede"
"0219","anmodning","2015","prosent","100","bosetting_anmodede"
"0220","anmodning","2015","prosent","100","bosetting_anmodede"
"0221","anmodning","2015","prosent","100","bosetting_anmodede"
"0226","anmodning","2015","prosent","100","bosetting_anmodede"
"0227","anmodning","2015","prosent","100","bosetting_anmodede"
"0228","anmodning","2015","prosent","100","bosetting_anmodede"
"0229","anmodning","2015","prosent","100","bosetting_anmodede"
"0230","anmodning","2015","prosent","100","bosetting_anmodede"
"0231","anmodning","2015","prosent","100","bosetting_anmodede"
"0233","anmodning","2015","prosent","100","bosetting_anmodede"
"0234","anmodning","2015","prosent","100","bosetting_anmodede"
"0235","anmodning","2015","prosent","100","bosetting_anmodede"
"0236","anmodning","2015","prosent","100","bosetting_anmodede"
"0237","anmodning","2015","prosent","100","bosetting_anmodede"
"0238","anmodning","2015","prosent","100","bosetting_anmodede"
"0239","anmodning","2015","prosent","100","bosetting_anmodede"
"0301","anmodning","2015","prosent","100","bosetting_anmodede"
"0402","anmodning","2015","prosent","100","bosetting_anmodede"
"0403","anmodning","2015","prosent","100","bosetting_anmodede"
"0412","anmodning","2015","prosent","100","bosetting_anmodede"
"0415","anmodning","2015","prosent","100","bosetting_anmodede"
"0417","anmodning","2015","prosent","100","bosetting_anmodede"
"0418","anmodning","2015","prosent","100","bosetting_anmodede"
"0419","anmodning","2015","prosent","100","bosetting_anmodede"
"0420","anmodning","2015","prosent","100","bosetting_anmodede"
"0423","anmodning","2015","prosent","100","bosetting_anmodede"
"0425","anmodning","2015","prosent","100","bosetting_anmodede"
"0426","anmodning","2015","prosent","100","bosetting_anmodede"
"0427","anmodning","2015","prosent","100","bosetting_anmodede"
"0428","anmodning","2015","prosent","100","bosetting_anmodede"
"0429","anmodning","2015","prosent","100","bosetting_anmodede"
"0430","anmodning","2015","prosent","100","bosetting_anmodede"
"0432","anmodning","2015","prosent","100","bosetting_anmodede"
"0434","anmodning","2015","prosent","100","bosetting_anmodede"
"0436","anmodning","2015","prosent","100","bosetting_anmodede"
"0437","anmodning","2015","prosent","100","bosetting_anmodede"
"0438","anmodning","2015","prosent","100","bosetting_anmodede"
"0439","anmodning","2015","prosent","100","bosetting_anmodede"
"0441","anmodning","2015","prosent","100","bosetting_anmodede"
"0501","anmodning","2015","prosent","100","bosetting_anmodede"
"0502","anmodning","2015","prosent","100","bosetting_anmodede"
"0511","anmodning","2015","prosent","100","bosetting_anmodede"
"0512","anmodning","2015","prosent","100","bosetting_anmodede"
"0513","anmodning","2015","prosent","100","bosetting_anmodede"
"0514","anmodning","2015","prosent","100","bosetting_anmodede"
"0515","anmodning","2015","prosent","100","bosetting_anmodede"
"0516","anmodning","2015","prosent","100","bosetting_anmodede"
"0517","anmodning","2015","prosent","100","bosetting_anmodede"
"0519","anmodning","2015","prosent","100","bosetting_anmodede"
"0520","anmodning","2015","prosent","100","bosetting_anmodede"
"0521","anmodning","2015","prosent","100","bosetting_anmodede"
"0522","anmodning","2015","prosent","100","bosetting_anmodede"
"0528","anmodning","2015","prosent","100","bosetting_anmodede"
"0529","anmodning","2015","prosent","100","bosetting_anmodede"
"0532","anmodning","2015","prosent","100","bosetting_anmodede"
"0533","anmodning","2015","prosent","100","bosetting_anmodede"
"0534","anmodning","2015","prosent","100","bosetting_anmodede"
"0536","anmodning","2015","prosent","100","bosetting_anmodede"
"0538","anmodning","2015","prosent","100","bosetting_anmodede"
"0540","anmodning","2015","prosent","100","bosetting_anmodede"
"0541","anmodning","2015","prosent","100","bosetting_anmodede"
"0542","anmodning","2015","prosent","100","bosetting_anmodede"
"0543","anmodning","2015","prosent","100","bosetting_anmodede"
"0544","anmodning","2015","prosent","100","bosetting_anmodede"
"0545","anmodning","2015","prosent","100","bosetting_anmodede"
"0602","anmodning","2015","prosent","100","bosetting_anmodede"
"0604","anmodning","2015","prosent","100","bosetting_anmodede"
"0605","anmodning","2015","prosent","100","bosetting_anmodede"
"0612","anmodning","2015","prosent","100","bosetting_anmodede"
"0615","anmodning","2015","prosent","100","bosetting_anmodede"
"0616","anmodning","2015","prosent","100","bosetting_anmodede"
"0617","anmodning","2015","prosent","100","bosetting_anmodede"
"0618","anmodning","2015","prosent","100","bosetting_anmodede"
"0619","anmodning","2015","prosent","100","bosetting_anmodede"
"0620","anmodning","2015","prosent","100","bosetting_anmodede"
"0621","anmodning","2015","prosent","100","bosetting_anmodede"
"0622","anmodning","2015","prosent","100","bosetting_anmodede"
"0623","anmodning","2015","prosent","100","bosetting_anmodede"
"0624","anmodning","2015","prosent","100","bosetting_anmodede"
"0625","anmodning","2015","prosent","100","bosetting_anmodede"
"0626","anmodning","2015","prosent","100","bosetting_anmodede"
"0627","anmodning","2015","prosent","100","bosetting_anmodede"
"0628","anmodning","2015","prosent","100","bosetting_anmodede"
"0631","anmodning","2015","prosent","100","bosetting_anmodede"
"0632","anmodning","2015","prosent","100","bosetting_anmodede"
"0633","anmodning","2015","prosent","100","bosetting_anmodede"
"0701","anmodning","2015","prosent","100","bosetting_anmodede"
"0702","anmodning","2015","prosent","100","bosetting_anmodede"
"0704","anmodning","2015","prosent","100","bosetting_anmodede"
"0706","anmodning","2015","prosent","100","bosetting_anmodede"
"0709","anmodning","2015","prosent","100","bosetting_anmodede"
"0711","anmodning","2015","prosent","100","bosetting_anmodede"
"0713","anmodning","2015","prosent","100","bosetting_anmodede"
"0714","anmodning","2015","prosent","100","bosetting_anmodede"
"0716","anmodning","2015","prosent","100","bosetting_anmodede"
"0719","anmodning","2015","prosent","100","bosetting_anmodede"
"0720","anmodning","2015","prosent","100","bosetting_anmodede"
"0722","anmodning","2015","prosent","100","bosetting_anmodede"
"0723","anmodning","2015","prosent","100","bosetting_anmodede"
"0728","anmodning","2015","prosent","100","bosetting_anmodede"
"0805","anmodning","2015","prosent","100","bosetting_anmodede"
"0806","anmodning","2015","prosent","100","bosetting_anmodede"
"0807","anmodning","2015","prosent","100","bosetting_anmodede"
"0811","anmodning","2015","prosent","100","bosetting_anmodede"
"0814","anmodning","2015","prosent","100","bosetting_anmodede"
"0815","anmodning","2015","prosent","100","bosetting_anmodede"
"0817","anmodning","2015","prosent","100","bosetting_anmodede"
"0819","anmodning","2015","prosent","100","bosetting_anmodede"
"0821","anmodning","2015","prosent","100","bosetting_anmodede"
"0822","anmodning","2015","prosent","100","bosetting_anmodede"
"0826","anmodning","2015","prosent","100","bosetting_anmodede"
"0827","anmodning","2015","prosent","100","bosetting_anmodede"
"0828","anmodning","2015","prosent","100","bosetting_anmodede"
"0829","anmodning","2015","prosent","100","bosetting_anmodede"
"0830","anmodning","2015","prosent","100","bosetting_anmodede"
"0831","anmodning","2015","prosent","100","bosetting_anmodede"
"0833","anmodning","2015","prosent","100","bosetting_anmodede"
"0834","anmodning","2015","prosent","100","bosetting_anmodede"
"0901","anmodning","2015","prosent","100","bosetting_anmodede"
"0904","anmodning","2015","prosent","100","bosetting_anmodede"
"0906","anmodning","2015","prosent","100","bosetting_anmodede"
"0911","anmodning","2015","prosent","100","bosetting_anmodede"
"0912","anmodning","2015","prosent","100","bosetting_anmodede"
"0914","anmodning","2015","prosent","100","bosetting_anmodede"
"0919","anmodning","2015","prosent","100","bosetting_anmodede"
"0926","anmodning","2015","prosent","100","bosetting_anmodede"
"0928","anmodning","2015","prosent","100","bosetting_anmodede"
"0929","anmodning","2015","prosent","100","bosetting_anmodede"
"0935","anmodning","2015","prosent","100","bosetting_anmodede"
"0937","anmodning","2015","prosent","100","bosetting_anmodede"
"0938","anmodning","2015","prosent","100","bosetting_anmodede"
"0940","anmodning","2015","prosent","100","bosetting_anmodede"
"0941","anmodning","2015","prosent","100","bosetting_anmodede"
"1001","anmodning","2015","prosent","100","bosetting_anmodede"
"1002","anmodning","2015","prosent","100","bosetting_anmodede"
"1003","anmodning","2015","prosent","100","bosetting_anmodede"
"1004","anmodning","2015","prosent","100","bosetting_anmodede"
"1014","anmodning","2015","prosent","100","bosetting_anmodede"
"1017","anmodning","2015","prosent","100","bosetting_anmodede"
"1018","anmodning","2015","prosent","100","bosetting_anmodede"
"1021","anmodning","2015","prosent","100","bosetting_anmodede"
"1026","anmodning","2015","prosent","100","bosetting_anmodede"
"1027","anmodning","2015","prosent","100","bosetting_anmodede"
"1029","anmodning","2015","prosent","100","bosetting_anmodede"
"1032","anmodning","2015","prosent","100","bosetting_anmodede"
"1034","anmodning","2015","prosent","100","bosetting_anmodede"
"1037","anmodning","2015","prosent","100","bosetting_anmodede"
"1046","anmodning","2015","prosent","100","bosetting_anmodede"
"1101","anmodning","2015","prosent","100","bosetting_anmodede"
"1102","anmodning","2015","prosent","100","bosetting_anmodede"
"1103","anmodning","2015","prosent","100","bosetting_anmodede"
"1106","anmodning","2015","prosent","100","bosetting_anmodede"
"1111","anmodning","2015","prosent","100","bosetting_anmodede"
"1112","anmodning","2015","prosent","100","bosetting_anmodede"
"1114","anmodning","2015","prosent","100","bosetting_anmodede"
"1119","anmodning","2015","prosent","100","bosetting_anmodede"
"1120","anmodning","2015","prosent","100","bosetting_anmodede"
"1121","anmodning","2015","prosent","100","bosetting_anmodede"
"1122","anmodning","2015","prosent","100","bosetting_anmodede"
"1124","anmodning","2015","prosent","100","bosetting_anmodede"
"1127","anmodning","2015","prosent","100","bosetting_anmodede"
"1129","anmodning","2015","prosent","100","bosetting_anmodede"
"1130","anmodning","2015","prosent","100","bosetting_anmodede"
"1133","anmodning","2015","prosent","100","bosetting_anmodede"
"1134","anmodning","2015","prosent","100","bosetting_anmodede"
"1135","anmodning","2015","prosent","100","bosetting_anmodede"
"1141","anmodning","2015","prosent","100","bosetting_anmodede"
"1142","anmodning","2015","prosent","100","bosetting_anmodede"
"1144","anmodning","2015","prosent","100","bosetting_anmodede"
"1145","anmodning","2015","prosent","100","bosetting_anmodede"
"1146","anmodning","2015","prosent","100","bosetting_anmodede"
"1149","anmodning","2015","prosent","100","bosetting_anmodede"
"1151","anmodning","2015","prosent","100","bosetting_anmodede"
"1160","anmodning","2015","prosent","100","bosetting_anmodede"
"1201","anmodning","2015","prosent","100","bosetting_anmodede"
"1211","anmodning","2015","prosent","100","bosetting_anmodede"
"1216","anmodning","2015","prosent","100","bosetting_anmodede"
"1219","anmodning","2015","prosent","100","bosetting_anmodede"
"1221","anmodning","2015","prosent","100","bosetting_anmodede"
"1222","anmodning","2015","prosent","100","bosetting_anmodede"
"1223","anmodning","2015","prosent","100","bosetting_anmodede"
"1224","anmodning","2015","prosent","100","bosetting_anmodede"
"1227","anmodning","2015","prosent","100","bosetting_anmodede"
"1228","anmodning","2015","prosent","100","bosetting_anmodede"
"1231","anmodning","2015","prosent","100","bosetting_anmodede"
"1232","anmodning","2015","prosent","100","bosetting_anmodede"
"1233","anmodning","2015","prosent","100","bosetting_anmodede"
"1234","anmodning","2015","prosent","100","bosetting_anmodede"
"1235","anmodning","2015","prosent","100","bosetting_anmodede"
"1238","anmodning","2015","prosent","100","bosetting_anmodede"
"1241","anmodning","2015","prosent","100","bosetting_anmodede"
"1242","anmodning","2015","prosent","100","bosetting_anmodede"
"1243","anmodning","2015","prosent","100","bosetting_anmodede"
"1244","anmodning","2015","prosent","100","bosetting_anmodede"
"1245","anmodning","2015","prosent","100","bosetting_anmodede"
"1246","anmodning","2015","prosent","100","bosetting_anmodede"
"1247","anmodning","2015","prosent","100","bosetting_anmodede"
