"kommune_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"0403","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0412","fireaar","1","annet","2014","prosent","25","intro_status_arbutd"
"0415","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0417","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0418","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0419","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0420","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0423","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0425","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0426","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0427","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0428","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0429","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0430","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0432","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0434","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0436","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0437","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0438","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0439","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0441","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0501","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0502","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0511","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0512","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0513","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0514","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0515","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0516","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0517","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0519","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0520","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0521","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0522","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0528","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0529","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0532","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0533","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0534","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0536","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0538","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0540","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0541","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0542","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0543","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0544","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0545","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0602","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0604","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0605","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0612","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0615","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0616","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0617","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0618","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0619","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0620","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0621","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0622","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0623","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0624","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0625","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0626","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0627","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0628","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0631","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0632","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0633","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0701","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0702","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0704","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0706","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0709","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0711","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0713","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0714","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0716","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0719","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0720","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0722","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0723","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0728","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0805","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0806","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0807","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0811","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0814","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0815","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0817","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0819","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0821","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0822","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0826","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0827","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0828","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0829","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0830","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0831","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0833","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0834","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0901","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0904","fireaar","1","annet","2014","prosent","38","intro_status_arbutd"
"0906","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0911","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0912","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0914","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0919","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0926","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0928","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0929","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0935","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0937","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0938","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0940","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0941","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1001","fireaar","1","annet","2014","prosent","18","intro_status_arbutd"
"1002","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1003","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1004","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1014","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1017","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1018","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1021","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1026","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1027","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1029","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1032","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1034","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1037","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1046","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1101","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1102","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1103","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1106","fireaar","1","annet","2014","prosent","40","intro_status_arbutd"
"1111","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1112","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1114","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1119","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1120","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1121","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1122","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1124","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1127","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1129","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1130","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1133","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1134","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1135","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1141","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1142","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1144","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1145","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1146","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1149","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1151","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1160","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1201","fireaar","1","annet","2014","prosent","30","intro_status_arbutd"
"1211","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1216","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1219","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1221","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1222","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1223","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1224","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1227","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1228","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1231","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1232","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1233","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1234","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1235","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1238","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1241","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1242","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1243","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1244","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1245","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1246","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1247","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1251","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1252","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1253","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1256","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1259","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1260","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1263","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1264","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1265","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1266","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1401","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1411","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1412","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1413","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1416","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1417","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1418","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1419","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1420","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1421","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1422","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1424","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1426","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1428","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1429","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1430","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1431","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1432","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1433","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1438","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1439","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1441","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1443","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1444","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1445","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1449","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1502","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1504","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1505","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1511","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1514","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1515","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1516","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1517","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1519","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1520","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1523","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1524","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1525","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1526","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1528","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1529","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1531","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1532","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"1534","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1535","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1539","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1543","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1545","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1546","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"1547","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
