aar,naringsregion_nr,innvkat_3,vreg_3,tabellvariabel,tabell_navn,enhet
2013,48,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2013,48,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,49,alle,1,0.05,arbledige_innvkat_land,prosent
2013,49,alle,2,0.08,arbledige_innvkat_land,prosent
2013,49,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,49,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,49,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,49,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,50,alle,1,0.04,arbledige_innvkat_land,prosent
2013,50,alle,2,0.04,arbledige_innvkat_land,prosent
2013,50,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,50,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,50,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2013,50,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,51,alle,1,0.03,arbledige_innvkat_land,prosent
2013,51,alle,2,0.06,arbledige_innvkat_land,prosent
2013,51,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,51,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,51,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,51,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,52,alle,1,0.05,arbledige_innvkat_land,prosent
2013,52,alle,2,0.05,arbledige_innvkat_land,prosent
2013,52,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,52,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,52,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2013,52,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,53,alle,1,0.05,arbledige_innvkat_land,prosent
2013,53,alle,2,0.06,arbledige_innvkat_land,prosent
2013,53,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,53,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,53,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,53,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,54,alle,1,0.06,arbledige_innvkat_land,prosent
2013,54,alle,2,0.07,arbledige_innvkat_land,prosent
2013,54,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,54,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,54,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,54,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,55,alle,1,0.03,arbledige_innvkat_land,prosent
2013,55,alle,2,0.05,arbledige_innvkat_land,prosent
2013,55,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,55,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,55,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2013,55,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,56,alle,1,0.06,arbledige_innvkat_land,prosent
2013,56,alle,2,0.08,arbledige_innvkat_land,prosent
2013,56,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,56,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,56,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,56,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,57,alle,1,0.04,arbledige_innvkat_land,prosent
2013,57,alle,2,0.06,arbledige_innvkat_land,prosent
2013,57,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,57,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,57,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,57,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,58,alle,1,0.04,arbledige_innvkat_land,prosent
2013,58,alle,2,0.07,arbledige_innvkat_land,prosent
2013,58,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,58,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,58,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,58,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,59,alle,1,0.05,arbledige_innvkat_land,prosent
2013,59,alle,2,0.00,arbledige_innvkat_land,prosent
2013,59,alle,alle,0.03,arbledige_innvkat_land,prosent
2013,59,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,59,innvandrere,2,0.00,arbledige_innvkat_land,prosent
2013,59,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2013,60,alle,1,0.04,arbledige_innvkat_land,prosent
2013,60,alle,2,0.09,arbledige_innvkat_land,prosent
2013,60,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,60,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,60,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2013,60,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,61,alle,1,0.04,arbledige_innvkat_land,prosent
2013,61,alle,2,0.06,arbledige_innvkat_land,prosent
2013,61,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,61,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,61,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,61,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,62,alle,1,0.03,arbledige_innvkat_land,prosent
2013,62,alle,2,0.06,arbledige_innvkat_land,prosent
2013,62,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,62,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,62,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,62,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,63,alle,1,0.06,arbledige_innvkat_land,prosent
2013,63,alle,2,0.06,arbledige_innvkat_land,prosent
2013,63,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,63,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,63,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,63,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,64,alle,1,0.06,arbledige_innvkat_land,prosent
2013,64,alle,2,0.08,arbledige_innvkat_land,prosent
2013,64,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,64,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,64,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,64,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,65,alle,1,0.02,arbledige_innvkat_land,prosent
2013,65,alle,2,0.02,arbledige_innvkat_land,prosent
2013,65,alle,alle,0.02,arbledige_innvkat_land,prosent
2013,65,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2013,65,innvandrere,2,0.02,arbledige_innvkat_land,prosent
2013,65,innvandrere,alle,0.02,arbledige_innvkat_land,prosent
2013,66,alle,1,0.04,arbledige_innvkat_land,prosent
2013,66,alle,2,0.06,arbledige_innvkat_land,prosent
2013,66,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,66,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,66,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,66,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,67,alle,1,0.05,arbledige_innvkat_land,prosent
2013,67,alle,2,0.04,arbledige_innvkat_land,prosent
2013,67,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,67,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,67,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2013,67,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,68,alle,1,0.04,arbledige_innvkat_land,prosent
2013,68,alle,2,0.12,arbledige_innvkat_land,prosent
2013,68,alle,alle,0.08,arbledige_innvkat_land,prosent
2013,68,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,68,innvandrere,2,0.12,arbledige_innvkat_land,prosent
2013,68,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2013,69,alle,1,0.05,arbledige_innvkat_land,prosent
2013,69,alle,2,0.08,arbledige_innvkat_land,prosent
2013,69,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,69,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,69,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,69,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,70,alle,1,0.03,arbledige_innvkat_land,prosent
2013,70,alle,2,0.00,arbledige_innvkat_land,prosent
2013,70,alle,alle,0.03,arbledige_innvkat_land,prosent
2013,70,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,70,innvandrere,2,0.00,arbledige_innvkat_land,prosent
2013,70,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2013,71,alle,1,0.03,arbledige_innvkat_land,prosent
2013,71,alle,2,0.04,arbledige_innvkat_land,prosent
2013,71,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,71,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,71,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2013,71,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,72,alle,1,0.03,arbledige_innvkat_land,prosent
2013,72,alle,2,0.06,arbledige_innvkat_land,prosent
2013,72,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,72,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,72,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,72,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,73,alle,1,0.04,arbledige_innvkat_land,prosent
2013,73,alle,2,0.06,arbledige_innvkat_land,prosent
2013,73,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,73,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,73,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,73,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,74,alle,1,0.06,arbledige_innvkat_land,prosent
2013,74,alle,2,0.08,arbledige_innvkat_land,prosent
2013,74,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,74,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,74,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,74,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,75,alle,1,0.06,arbledige_innvkat_land,prosent
2013,75,alle,2,0.10,arbledige_innvkat_land,prosent
2013,75,alle,alle,0.08,arbledige_innvkat_land,prosent
2013,75,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,75,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2013,75,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2013,76,alle,1,0.08,arbledige_innvkat_land,prosent
2013,76,alle,2,0.10,arbledige_innvkat_land,prosent
2013,76,alle,alle,0.09,arbledige_innvkat_land,prosent
2013,76,innvandrere,1,0.08,arbledige_innvkat_land,prosent
2013,76,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2013,76,innvandrere,alle,0.09,arbledige_innvkat_land,prosent
2013,77,alle,1,0.03,arbledige_innvkat_land,prosent
2013,77,alle,2,0.06,arbledige_innvkat_land,prosent
2013,77,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,77,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,77,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,77,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,78,alle,1,0.03,arbledige_innvkat_land,prosent
2013,78,alle,2,0.04,arbledige_innvkat_land,prosent
2013,78,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,78,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,78,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2013,78,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,79,alle,1,0.02,arbledige_innvkat_land,prosent
2013,79,alle,2,0.05,arbledige_innvkat_land,prosent
2013,79,alle,alle,0.03,arbledige_innvkat_land,prosent
2013,79,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2013,79,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2013,79,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2013,80,alle,1,0.03,arbledige_innvkat_land,prosent
2013,80,alle,2,0.09,arbledige_innvkat_land,prosent
2013,80,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,80,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,80,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2013,80,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,81,alle,1,0.10,arbledige_innvkat_land,prosent
2013,81,alle,2,0.08,arbledige_innvkat_land,prosent
2013,81,alle,alle,0.09,arbledige_innvkat_land,prosent
2013,81,innvandrere,1,0.10,arbledige_innvkat_land,prosent
2013,81,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,81,innvandrere,alle,0.09,arbledige_innvkat_land,prosent
2013,82,alle,1,0.03,arbledige_innvkat_land,prosent
2013,82,alle,2,0.03,arbledige_innvkat_land,prosent
2013,82,alle,alle,0.03,arbledige_innvkat_land,prosent
2013,82,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,82,innvandrere,2,0.03,arbledige_innvkat_land,prosent
2013,82,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2013,83,alle,1,0.05,arbledige_innvkat_land,prosent
2013,83,alle,2,0.05,arbledige_innvkat_land,prosent
2013,83,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,83,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,83,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2013,83,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,01,alle,1,0.04,arbledige_innvkat_land,prosent
2014,01,alle,2,0.11,arbledige_innvkat_land,prosent
2014,01,alle,alle,0.08,arbledige_innvkat_land,prosent
2014,01,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,01,innvandrere,2,0.11,arbledige_innvkat_land,prosent
2014,01,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2014,02,alle,1,0.07,arbledige_innvkat_land,prosent
2014,02,alle,2,0.10,arbledige_innvkat_land,prosent
2014,02,alle,alle,0.08,arbledige_innvkat_land,prosent
2014,02,innvandrere,1,0.07,arbledige_innvkat_land,prosent
2014,02,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2014,02,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2014,03,alle,1,0.05,arbledige_innvkat_land,prosent
2014,03,alle,2,0.08,arbledige_innvkat_land,prosent
2014,03,alle,alle,0.07,arbledige_innvkat_land,prosent
2014,03,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,03,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2014,03,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2014,04,alle,1,0.06,arbledige_innvkat_land,prosent
2014,04,alle,2,0.10,arbledige_innvkat_land,prosent
2014,04,alle,alle,0.09,arbledige_innvkat_land,prosent
2014,04,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2014,04,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2014,04,innvandrere,alle,0.09,arbledige_innvkat_land,prosent
2014,05,alle,1,0.04,arbledige_innvkat_land,prosent
2014,05,alle,2,0.04,arbledige_innvkat_land,prosent
2014,05,alle,alle,0.04,arbledige_innvkat_land,prosent
2014,05,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,05,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2014,05,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2014,06,alle,1,0.04,arbledige_innvkat_land,prosent
2014,06,alle,2,0.05,arbledige_innvkat_land,prosent
2014,06,alle,alle,0.04,arbledige_innvkat_land,prosent
2014,06,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,06,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,06,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2014,07,alle,1,0.05,arbledige_innvkat_land,prosent
2014,07,alle,2,0.05,arbledige_innvkat_land,prosent
2014,07,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,07,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,07,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,07,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,08,alle,1,0.05,arbledige_innvkat_land,prosent
2014,08,alle,2,0.07,arbledige_innvkat_land,prosent
2014,08,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,08,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,08,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,08,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,09,alle,1,0.05,arbledige_innvkat_land,prosent
2014,09,alle,2,0.07,arbledige_innvkat_land,prosent
2014,09,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,09,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,09,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,09,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,10,alle,1,0.03,arbledige_innvkat_land,prosent
2014,10,alle,2,0.03,arbledige_innvkat_land,prosent
2014,10,alle,alle,0.03,arbledige_innvkat_land,prosent
2014,10,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2014,10,innvandrere,2,0.03,arbledige_innvkat_land,prosent
2014,10,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2014,11,alle,1,0.05,arbledige_innvkat_land,prosent
2014,11,alle,2,0.07,arbledige_innvkat_land,prosent
2014,11,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,11,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,11,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,11,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,12,alle,1,0.04,arbledige_innvkat_land,prosent
2014,12,alle,2,0.08,arbledige_innvkat_land,prosent
2014,12,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,12,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,12,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2014,12,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,13,alle,1,0.06,arbledige_innvkat_land,prosent
2014,13,alle,2,0.06,arbledige_innvkat_land,prosent
2014,13,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,13,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2014,13,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2014,13,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,14,alle,1,0.04,arbledige_innvkat_land,prosent
2014,14,alle,2,0.05,arbledige_innvkat_land,prosent
2014,14,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,14,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,14,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,14,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,15,alle,1,0.03,arbledige_innvkat_land,prosent
2014,15,alle,2,0.10,arbledige_innvkat_land,prosent
2014,15,alle,alle,0.07,arbledige_innvkat_land,prosent
2014,15,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2014,15,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2014,15,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2014,16,alle,1,0.03,arbledige_innvkat_land,prosent
2014,16,alle,2,0.07,arbledige_innvkat_land,prosent
2014,16,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,16,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2014,16,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,16,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,17,alle,1,0.04,arbledige_innvkat_land,prosent
2014,17,alle,2,0.06,arbledige_innvkat_land,prosent
2014,17,alle,alle,0.04,arbledige_innvkat_land,prosent
2014,17,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,17,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2014,17,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2014,18,alle,1,0.04,arbledige_innvkat_land,prosent
2014,18,alle,2,0.06,arbledige_innvkat_land,prosent
2014,18,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,18,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,18,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2014,18,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,19,alle,1,0.03,arbledige_innvkat_land,prosent
2014,19,alle,2,0.05,arbledige_innvkat_land,prosent
2014,19,alle,alle,0.04,arbledige_innvkat_land,prosent
2014,19,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2014,19,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,19,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2014,20,alle,1,0.05,arbledige_innvkat_land,prosent
2014,20,alle,2,0.07,arbledige_innvkat_land,prosent
2014,20,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,20,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,20,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,20,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,21,alle,1,0.03,arbledige_innvkat_land,prosent
2014,21,alle,2,0.04,arbledige_innvkat_land,prosent
2014,21,alle,alle,0.04,arbledige_innvkat_land,prosent
2014,21,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2014,21,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2014,21,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2014,22,alle,1,0.04,arbledige_innvkat_land,prosent
2014,22,alle,2,0.05,arbledige_innvkat_land,prosent
2014,22,alle,alle,0.04,arbledige_innvkat_land,prosent
2014,22,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,22,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,22,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2014,23,alle,1,0.05,arbledige_innvkat_land,prosent
2014,23,alle,2,0.07,arbledige_innvkat_land,prosent
2014,23,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,23,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,23,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,23,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,24,alle,1,0.05,arbledige_innvkat_land,prosent
2014,24,alle,2,0.06,arbledige_innvkat_land,prosent
2014,24,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,24,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,24,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2014,24,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,25,alle,1,0.05,arbledige_innvkat_land,prosent
2014,25,alle,2,0.07,arbledige_innvkat_land,prosent
2014,25,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,25,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,25,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,25,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,26,alle,1,0.04,arbledige_innvkat_land,prosent
2014,26,alle,2,0.07,arbledige_innvkat_land,prosent
2014,26,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,26,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,26,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,26,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,27,alle,1,0.06,arbledige_innvkat_land,prosent
2014,27,alle,2,0.09,arbledige_innvkat_land,prosent
2014,27,alle,alle,0.08,arbledige_innvkat_land,prosent
2014,27,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2014,27,innvandrere,2,0.09,arbledige_innvkat_land,prosent
